timestamp,bytes
2026-05-25 14:36:09+00:00,16168216.0
2026-05-25 14:36:24+00:00,8499208.0
2026-05-25 14:36:39+00:00,36821304.0
2026-05-25 14:36:54+00:00,45419968.0
2026-05-25 14:37:09+00:00,7957088.0
2026-05-25 14:37:24+00:00,30960816.0
2026-05-25 14:37:39+00:00,32048968.0
2026-05-25 14:37:54+00:00,4173296.0
2026-05-25 14:38:09+00:00,15659464.0
2026-05-25 14:38:24+00:00,23764184.0
2026-05-25 14:38:39+00:00,20476128.0
2026-05-25 14:38:54+00:00,21276344.0
2026-05-25 14:39:09+00:00,9734984.0
2026-05-25 14:39:24+00:00,29061072.0
2026-05-25 14:39:39+00:00,28028864.0
2026-05-25 14:39:54+00:00,12200200.0
2026-05-25 14:40:09+00:00,26484312.0
2026-05-25 14:40:24+00:00,28606568.0
2026-05-25 14:40:39+00:00,27963304.0
2026-05-25 14:40:54+00:00,19850800.0
2026-05-25 14:41:09+00:00,22950576.0
2026-05-25 14:41:24+00:00,33715432.0
2026-05-25 14:41:39+00:00,17384984.0
2026-05-25 14:41:54+00:00,31524376.0
2026-05-25 14:42:09+00:00,8525856.0
2026-05-25 14:42:24+00:00,22356160.0
2026-05-25 14:42:39+00:00,13151704.0
2026-05-25 14:42:54+00:00,30708984.0
2026-05-25 14:43:09+00:00,36136336.0
2026-05-25 14:43:24+00:00,9693144.0
2026-05-25 14:43:39+00:00,15585856.0
2026-05-25 14:43:54+00:00,36748608.0
2026-05-25 14:44:09+00:00,8649736.0
2026-05-25 14:44:39+00:00,3810320.0
2026-05-25 14:44:54+00:00,10903760.0
2026-05-25 14:45:09+00:00,9755712.0
2026-05-25 14:45:24+00:00,22132216.0
2026-05-25 14:45:39+00:00,47458592.0
2026-05-25 14:45:54+00:00,61218192.0
2026-05-25 14:46:24+00:00,8732800.0
2026-05-25 14:46:39+00:00,25847656.0
2026-05-25 14:46:54+00:00,7906512.0
2026-05-25 14:47:09+00:00,25969264.0
2026-05-25 14:47:24+00:00,34675112.0
2026-05-25 14:47:39+00:00,51552176.0
2026-05-25 14:47:54+00:00,64902096.0
2026-05-25 14:48:09+00:00,3932352.0
2026-05-25 14:48:24+00:00,16772512.0
2026-05-25 14:48:39+00:00,16215136.0
2026-05-25 14:48:54+00:00,12014080.0
2026-05-25 14:49:09+00:00,4165424.0
2026-05-25 14:49:24+00:00,5519792.0
2026-05-25 14:49:39+00:00,14731480.0
2026-05-25 14:49:54+00:00,20872520.0
2026-05-25 14:50:09+00:00,27639608.0
2026-05-25 14:50:24+00:00,29308224.0
2026-05-25 14:50:39+00:00,16292464.0
2026-05-25 14:50:54+00:00,8156448.0
2026-05-25 14:51:09+00:00,14391288.0
2026-05-25 14:51:24+00:00,28829224.0
2026-05-25 14:51:39+00:00,13526712.0
2026-05-25 14:51:54+00:00,34164592.0
2026-05-25 14:52:09+00:00,11083032.0
2026-05-25 14:52:24+00:00,9255464.0
2026-05-25 14:52:39+00:00,21039008.0
2026-05-25 14:52:54+00:00,6180048.0
2026-05-25 14:53:09+00:00,13267200.0
2026-05-25 14:53:24+00:00,31992432.0
2026-05-25 14:53:39+00:00,18961240.0
2026-05-25 14:53:54+00:00,35058640.0
2026-05-25 14:54:09+00:00,21141728.0
2026-05-25 14:54:24+00:00,9355424.0
2026-05-25 14:54:39+00:00,9131264.0
2026-05-25 14:54:54+00:00,31261720.0
2026-05-25 14:55:09+00:00,29759104.0
2026-05-25 14:55:24+00:00,21799616.0
2026-05-25 14:55:39+00:00,30585664.0
2026-05-25 14:55:54+00:00,3118376.0
2026-05-25 14:56:09+00:00,21084712.0
