timestamp,bytes
2026-05-05 13:20:52.197000+00:00,4767744.0
2026-05-05 13:21:02.197000+00:00,5398528.0
2026-05-05 13:21:12.197000+00:00,5029888.0
2026-05-05 13:21:22.197000+00:00,4849664.0
2026-05-05 13:21:32.197000+00:00,5758976.0
2026-05-05 13:21:42.197000+00:00,4759552.0
2026-05-05 13:21:52.197000+00:00,4964352.0
2026-05-05 13:22:02.197000+00:00,4562944.0
2026-05-05 13:22:12.197000+00:00,5267456.0
2026-05-05 13:22:22.197000+00:00,4308992.0
2026-05-05 13:22:32.197000+00:00,5275648.0
2026-05-05 13:22:42.197000+00:00,4612096.0
2026-05-05 13:22:52.197000+00:00,5586944.0
2026-05-05 13:23:02.197000+00:00,5103616.0
2026-05-05 13:23:12.197000+00:00,4734976.0
2026-05-05 13:23:22.197000+00:00,5693440.0
2026-05-05 13:23:32.197000+00:00,4808704.0
2026-05-05 13:23:42.197000+00:00,4317184.0
2026-05-05 13:23:52.197000+00:00,5218304.0
2026-05-05 13:24:02.197000+00:00,4595712.0
2026-05-05 13:24:12.197000+00:00,5218304.0
2026-05-05 13:24:22.197000+00:00,5013504.0
2026-05-05 13:24:32.197000+00:00,4431872.0
2026-05-05 13:24:42.197000+00:00,4399104.0
2026-05-05 13:24:52.197000+00:00,5242880.0
2026-05-05 13:25:02.197000+00:00,4431872.0
2026-05-05 13:25:12.197000+00:00,4661248.0
2026-05-05 13:25:22.197000+00:00,5545984.0
2026-05-05 13:25:32.197000+00:00,5382144.0
2026-05-05 13:25:42.197000+00:00,4251648.0
2026-05-05 13:25:52.197000+00:00,4505600.0
