timestamp,total
2026-05-05 13:01:02.197000+00:00,47344.0
2026-05-05 13:01:12.197000+00:00,53601.0
2026-05-05 13:01:22.197000+00:00,59866.0
2026-05-05 13:01:32.197000+00:00,66266.0
2026-05-05 13:01:42.197000+00:00,72574.0
2026-05-05 13:01:52.197000+00:00,80594.0
2026-05-05 13:02:02.197000+00:00,88291.0
2026-05-05 13:02:12.197000+00:00,96018.0
2026-05-05 13:02:22.197000+00:00,103415.0
2026-05-05 13:02:32.197000+00:00,110466.0
2026-05-05 13:02:42.197000+00:00,116660.0
2026-05-05 13:02:52.197000+00:00,122301.0
2026-05-05 13:03:02.197000+00:00,127247.0
2026-05-05 13:03:12.197000+00:00,131189.0
2026-05-05 13:03:22.197000+00:00,133722.0
2026-05-05 13:03:32.197000+00:00,134771.0
2026-05-05 13:03:42.197000+00:00,134807.0
2026-05-05 13:03:52.197000+00:00,134807.0
2026-05-05 13:04:02.197000+00:00,134807.0
2026-05-05 13:04:12.197000+00:00,134820.0
2026-05-05 13:04:22.197000+00:00,135160.0
2026-05-05 13:04:32.197000+00:00,136985.0
2026-05-05 13:04:42.197000+00:00,147412.0
2026-05-05 13:04:52.197000+00:00,160564.0
2026-05-05 13:05:02.197000+00:00,172787.0
2026-05-05 13:05:12.197000+00:00,186307.0
2026-05-05 13:05:22.197000+00:00,200904.0
2026-05-05 13:05:32.197000+00:00,215616.0
2026-05-05 13:05:42.197000+00:00,229662.0
2026-05-05 13:05:52.197000+00:00,233980.0
2026-05-05 13:06:02.197000+00:00,234860.0
2026-05-05 13:06:12.197000+00:00,235750.0
2026-05-05 13:06:22.197000+00:00,236601.0
2026-05-05 13:06:32.197000+00:00,236825.0
2026-05-05 13:06:42.197000+00:00,236829.0
2026-05-05 13:06:52.197000+00:00,237529.0
2026-05-05 13:07:02.197000+00:00,239218.0
2026-05-05 13:07:12.197000+00:00,240987.0
2026-05-05 13:07:22.197000+00:00,242754.0
2026-05-05 13:07:32.197000+00:00,244534.0
2026-05-05 13:07:42.197000+00:00,246278.0
2026-05-05 13:07:52.197000+00:00,248038.0
2026-05-05 13:08:02.197000+00:00,249600.0
2026-05-05 13:08:12.197000+00:00,250102.0
2026-05-05 13:08:22.197000+00:00,250102.0
2026-05-05 13:08:32.197000+00:00,250202.0
2026-05-05 13:08:42.197000+00:00,251057.0
2026-05-05 13:08:52.197000+00:00,252791.0
2026-05-05 13:09:02.197000+00:00,150.0
2026-05-05 13:09:12.197000+00:00,2620.0
2026-05-05 13:09:22.197000+00:00,5262.0
2026-05-05 13:09:32.197000+00:00,7906.0
2026-05-05 13:09:42.197000+00:00,10516.0
2026-05-05 13:09:52.197000+00:00,13133.0
2026-05-05 13:10:02.197000+00:00,15783.0
2026-05-05 13:10:12.197000+00:00,18399.0
2026-05-05 13:10:22.197000+00:00,21050.0
2026-05-05 13:10:32.197000+00:00,23697.0
2026-05-05 13:10:42.197000+00:00,26350.0
2026-05-05 13:10:52.197000+00:00,28965.0
2026-05-05 13:11:02.197000+00:00,31312.0
2026-05-05 13:11:12.197000+00:00,33064.0
2026-05-05 13:11:22.197000+00:00,33995.0
2026-05-05 13:11:32.197000+00:00,34122.0
2026-05-05 13:11:42.197000+00:00,34122.0
2026-05-05 13:11:52.197000+00:00,34308.0
2026-05-05 13:12:02.197000+00:00,35082.0
2026-05-05 13:12:12.197000+00:00,36440.0
2026-05-05 13:12:22.197000+00:00,36835.0
2026-05-05 13:12:32.197000+00:00,36875.0
2026-05-05 13:12:42.197000+00:00,36895.0
2026-05-05 13:12:52.197000+00:00,36935.0
2026-05-05 13:13:02.197000+00:00,36955.0
2026-05-05 13:13:12.197000+00:00,38518.0
2026-05-05 13:13:22.197000+00:00,40278.0
2026-05-05 13:13:32.197000+00:00,42058.0
2026-05-05 13:13:42.197000+00:00,43805.0
2026-05-05 13:13:52.197000+00:00,45565.0
2026-05-05 13:14:02.197000+00:00,47325.0
2026-05-05 13:14:12.197000+00:00,49065.0
2026-05-05 13:14:22.197000+00:00,50656.0
2026-05-05 13:14:32.197000+00:00,51660.0
2026-05-05 13:14:42.197000+00:00,52091.0
2026-05-05 13:14:52.197000+00:00,52104.0
2026-05-05 13:15:02.197000+00:00,52104.0
2026-05-05 13:15:12.197000+00:00,52104.0
2026-05-05 13:15:22.197000+00:00,52104.0
2026-05-05 13:15:32.197000+00:00,52104.0
2026-05-05 13:15:42.197000+00:00,52104.0
2026-05-05 13:15:52.197000+00:00,52104.0
2026-05-05 13:16:02.197000+00:00,52104.0
2026-05-05 13:16:12.197000+00:00,52104.0
2026-05-05 13:16:22.197000+00:00,52104.0
2026-05-05 13:16:32.197000+00:00,52104.0
2026-05-05 13:16:42.197000+00:00,52104.0
2026-05-05 13:16:52.197000+00:00,52104.0
2026-05-05 13:17:02.197000+00:00,52104.0
2026-05-05 13:17:12.197000+00:00,52104.0
2026-05-05 13:17:22.197000+00:00,52104.0
2026-05-05 13:17:32.197000+00:00,52104.0
2026-05-05 13:17:42.197000+00:00,52104.0
2026-05-05 13:17:52.197000+00:00,52104.0
2026-05-05 13:18:02.197000+00:00,52104.0
2026-05-05 13:18:12.197000+00:00,52104.0
2026-05-05 13:18:22.197000+00:00,52104.0
2026-05-05 13:18:32.197000+00:00,52104.0
2026-05-05 13:18:42.197000+00:00,52104.0
2026-05-05 13:18:52.197000+00:00,52104.0
2026-05-05 13:19:02.197000+00:00,52104.0
2026-05-05 13:19:12.197000+00:00,52104.0
2026-05-05 13:19:22.197000+00:00,52104.0
2026-05-05 13:19:32.197000+00:00,52104.0
2026-05-05 13:19:42.197000+00:00,52104.0
2026-05-05 13:19:52.197000+00:00,52104.0
2026-05-05 13:20:02.197000+00:00,52104.0
2026-05-05 13:20:12.197000+00:00,52104.0
2026-05-05 13:20:22.197000+00:00,52104.0
2026-05-05 13:20:32.197000+00:00,52104.0
2026-05-05 13:20:42.197000+00:00,52104.0
2026-05-05 13:20:52.197000+00:00,52104.0
2026-05-05 13:21:02.197000+00:00,52104.0
2026-05-05 13:21:12.197000+00:00,52104.0
2026-05-05 13:21:22.197000+00:00,52104.0
2026-05-05 13:21:32.197000+00:00,52104.0
2026-05-05 13:21:42.197000+00:00,52104.0
2026-05-05 13:21:52.197000+00:00,52104.0
2026-05-05 13:22:02.197000+00:00,52104.0
2026-05-05 13:22:12.197000+00:00,52104.0
2026-05-05 13:22:22.197000+00:00,52104.0
2026-05-05 13:22:32.197000+00:00,52104.0
2026-05-05 13:22:42.197000+00:00,52104.0
2026-05-05 13:22:52.197000+00:00,52104.0
2026-05-05 13:23:02.197000+00:00,52104.0
2026-05-05 13:23:12.197000+00:00,52104.0
2026-05-05 13:23:22.197000+00:00,52104.0
2026-05-05 13:23:32.197000+00:00,52104.0
2026-05-05 13:23:42.197000+00:00,52104.0
2026-05-05 13:23:52.197000+00:00,52104.0
2026-05-05 13:24:02.197000+00:00,52104.0
2026-05-05 13:24:12.197000+00:00,52104.0
2026-05-05 13:24:22.197000+00:00,52104.0
2026-05-05 13:24:32.197000+00:00,52104.0
2026-05-05 13:24:42.197000+00:00,52104.0
2026-05-05 13:24:52.197000+00:00,52104.0
2026-05-05 13:25:02.197000+00:00,52104.0
2026-05-05 13:25:12.197000+00:00,52104.0
2026-05-05 13:25:22.197000+00:00,52104.0
2026-05-05 13:25:32.197000+00:00,52104.0
2026-05-05 13:25:42.197000+00:00,52104.0
2026-05-05 13:25:52.197000+00:00,52104.0
