timestamp,total
2026-05-05 13:01:02.197000+00:00,17644.0
2026-05-05 13:01:12.197000+00:00,18792.0
2026-05-05 13:01:22.197000+00:00,19666.0
2026-05-05 13:01:32.197000+00:00,20670.0
2026-05-05 13:01:42.197000+00:00,21434.0
2026-05-05 13:01:52.197000+00:00,22630.0
2026-05-05 13:02:02.197000+00:00,23577.0
2026-05-05 13:02:12.197000+00:00,24542.0
2026-05-05 13:02:22.197000+00:00,25606.0
2026-05-05 13:02:32.197000+00:00,26893.0
2026-05-05 13:02:42.197000+00:00,28117.0
2026-05-05 13:02:52.197000+00:00,29480.0
2026-05-05 13:03:02.197000+00:00,30782.0
2026-05-05 13:03:12.197000+00:00,32145.0
2026-05-05 13:03:22.197000+00:00,33549.0
2026-05-05 13:03:32.197000+00:00,34950.0
2026-05-05 13:03:42.197000+00:00,36340.0
2026-05-05 13:03:52.197000+00:00,37732.0
2026-05-05 13:04:02.197000+00:00,39082.0
2026-05-05 13:04:12.197000+00:00,40494.0
2026-05-05 13:04:22.197000+00:00,41906.0
2026-05-05 13:04:32.197000+00:00,43283.0
2026-05-05 13:04:42.197000+00:00,43966.0
2026-05-05 13:04:52.197000+00:00,44594.0
2026-05-05 13:05:02.197000+00:00,45073.0
2026-05-05 13:05:12.197000+00:00,45716.0
2026-05-05 13:05:22.197000+00:00,46428.0
2026-05-05 13:05:32.197000+00:00,47139.0
2026-05-05 13:05:42.197000+00:00,47831.0
2026-05-05 13:05:52.197000+00:00,49159.0
2026-05-05 13:06:02.197000+00:00,50570.0
2026-05-05 13:06:12.197000+00:00,51996.0
2026-05-05 13:06:22.197000+00:00,53416.0
2026-05-05 13:06:32.197000+00:00,54809.0
2026-05-05 13:06:42.197000+00:00,56193.0
2026-05-05 13:06:52.197000+00:00,57609.0
2026-05-05 13:07:02.197000+00:00,59025.0
2026-05-05 13:07:12.197000+00:00,60437.0
2026-05-05 13:07:22.197000+00:00,61873.0
2026-05-05 13:07:32.197000+00:00,63282.0
2026-05-05 13:07:42.197000+00:00,64677.0
2026-05-05 13:07:52.197000+00:00,66079.0
2026-05-05 13:08:02.197000+00:00,67470.0
2026-05-05 13:08:12.197000+00:00,68893.0
2026-05-05 13:08:22.197000+00:00,70244.0
2026-05-05 13:08:32.197000+00:00,71651.0
2026-05-05 13:08:42.197000+00:00,73047.0
2026-05-05 13:08:52.197000+00:00,74440.0
2026-05-05 13:09:02.197000+00:00,78.0
2026-05-05 13:09:12.197000+00:00,1174.0
2026-05-05 13:09:22.197000+00:00,2524.0
2026-05-05 13:09:32.197000+00:00,3915.0
2026-05-05 13:09:42.197000+00:00,5307.0
2026-05-05 13:09:52.197000+00:00,6660.0
2026-05-05 13:10:02.197000+00:00,8075.0
2026-05-05 13:10:12.197000+00:00,9465.0
2026-05-05 13:10:22.197000+00:00,10866.0
2026-05-05 13:10:32.197000+00:00,12243.0
2026-05-05 13:10:42.197000+00:00,13660.0
2026-05-05 13:10:52.197000+00:00,15056.0
2026-05-05 13:11:02.197000+00:00,16135.0
2026-05-05 13:11:12.197000+00:00,17466.0
2026-05-05 13:11:22.197000+00:00,18861.0
2026-05-05 13:11:32.197000+00:00,20228.0
2026-05-05 13:11:42.197000+00:00,21576.0
2026-05-05 13:11:52.197000+00:00,22981.0
2026-05-05 13:12:02.197000+00:00,24422.0
2026-05-05 13:12:12.197000+00:00,25827.0
2026-05-05 13:12:22.197000+00:00,26124.0
2026-05-05 13:12:32.197000+00:00,26124.0
2026-05-05 13:12:42.197000+00:00,26124.0
2026-05-05 13:12:52.197000+00:00,26124.0
2026-05-05 13:13:02.197000+00:00,26124.0
2026-05-05 13:13:12.197000+00:00,27141.0
2026-05-05 13:13:22.197000+00:00,28387.0
2026-05-05 13:13:32.197000+00:00,29719.0
2026-05-05 13:13:42.197000+00:00,31061.0
2026-05-05 13:13:52.197000+00:00,32448.0
2026-05-05 13:14:02.197000+00:00,33844.0
2026-05-05 13:14:12.197000+00:00,35234.0
2026-05-05 13:14:22.197000+00:00,36616.0
2026-05-05 13:14:32.197000+00:00,37994.0
2026-05-05 13:14:42.197000+00:00,39436.0
2026-05-05 13:14:52.197000+00:00,40809.0
2026-05-05 13:15:02.197000+00:00,42129.0
2026-05-05 13:15:12.197000+00:00,43361.0
2026-05-05 13:15:22.197000+00:00,44696.0
2026-05-05 13:15:32.197000+00:00,46038.0
2026-05-05 13:15:42.197000+00:00,47333.0
2026-05-05 13:15:52.197000+00:00,48614.0
2026-05-05 13:16:02.197000+00:00,49929.0
2026-05-05 13:16:12.197000+00:00,51270.0
2026-05-05 13:16:22.197000+00:00,52583.0
2026-05-05 13:16:32.197000+00:00,53842.0
2026-05-05 13:16:42.197000+00:00,55036.0
2026-05-05 13:16:52.197000+00:00,56331.0
2026-05-05 13:17:02.197000+00:00,57497.0
2026-05-05 13:17:12.197000+00:00,58825.0
2026-05-05 13:17:22.197000+00:00,60054.0
2026-05-05 13:17:32.197000+00:00,61327.0
2026-05-05 13:17:42.197000+00:00,62505.0
2026-05-05 13:17:52.197000+00:00,63831.0
2026-05-05 13:18:02.197000+00:00,65110.0
2026-05-05 13:18:12.197000+00:00,66414.0
2026-05-05 13:18:22.197000+00:00,67735.0
2026-05-05 13:18:32.197000+00:00,69082.0
2026-05-05 13:18:42.197000+00:00,70437.0
2026-05-05 13:18:52.197000+00:00,71807.0
2026-05-05 13:19:02.197000+00:00,73160.0
2026-05-05 13:19:12.197000+00:00,74518.0
2026-05-05 13:19:22.197000+00:00,75889.0
2026-05-05 13:19:32.197000+00:00,77235.0
2026-05-05 13:19:42.197000+00:00,78554.0
2026-05-05 13:19:52.197000+00:00,79899.0
2026-05-05 13:20:02.197000+00:00,81273.0
2026-05-05 13:20:12.197000+00:00,82646.0
2026-05-05 13:20:22.197000+00:00,84020.0
2026-05-05 13:20:32.197000+00:00,85350.0
2026-05-05 13:20:42.197000+00:00,86702.0
2026-05-05 13:20:52.197000+00:00,88093.0
2026-05-05 13:21:02.197000+00:00,89437.0
2026-05-05 13:21:12.197000+00:00,90820.0
2026-05-05 13:21:22.197000+00:00,92145.0
2026-05-05 13:21:32.197000+00:00,93500.0
2026-05-05 13:21:42.197000+00:00,94717.0
2026-05-05 13:21:52.197000+00:00,96018.0
2026-05-05 13:22:02.197000+00:00,97286.0
2026-05-05 13:22:12.197000+00:00,98610.0
2026-05-05 13:22:22.197000+00:00,99951.0
2026-05-05 13:22:32.197000+00:00,101266.0
2026-05-05 13:22:42.197000+00:00,102485.0
2026-05-05 13:22:52.197000+00:00,103431.0
2026-05-05 13:23:02.197000+00:00,104686.0
2026-05-05 13:23:12.197000+00:00,105995.0
2026-05-05 13:23:22.197000+00:00,107317.0
2026-05-05 13:23:32.197000+00:00,108583.0
2026-05-05 13:23:42.197000+00:00,109912.0
2026-05-05 13:23:52.197000+00:00,111243.0
2026-05-05 13:24:02.197000+00:00,112605.0
2026-05-05 13:24:12.197000+00:00,113883.0
2026-05-05 13:24:22.197000+00:00,115217.0
2026-05-05 13:24:32.197000+00:00,116555.0
2026-05-05 13:24:42.197000+00:00,117895.0
2026-05-05 13:24:52.197000+00:00,119206.0
2026-05-05 13:25:02.197000+00:00,120572.0
2026-05-05 13:25:12.197000+00:00,121943.0
2026-05-05 13:25:22.197000+00:00,123274.0
2026-05-05 13:25:32.197000+00:00,124635.0
2026-05-05 13:25:42.197000+00:00,125971.0
2026-05-05 13:25:52.197000+00:00,127311.0
