timestamp,rps
2026-05-25 14:54:24+00:00,520.4087754734716
2026-05-25 14:54:39+00:00,558.2711654233086
2026-05-25 14:54:54+00:00,506.0012002400479
2026-05-25 14:55:09+00:00,355.77827121966834
2026-05-25 14:55:24+00:00,269.51617097025826
2026-05-25 14:55:39+00:00,109.71586251024773
2026-05-25 14:55:54+00:00,48.22482248224823
2026-05-25 14:56:09+00:00,34.58138325533021
2026-05-25 14:56:24+00:00,27.861671700302022
2026-05-25 14:56:39+00:00,36.1665183303666
2026-05-25 14:56:54+00:00,46.481859274370976
2026-05-25 14:57:09+00:00,46.80093601872038
2026-05-25 14:57:24+00:00,44.501780071202845
2026-05-25 14:57:39+00:00,25.900000000000002
2026-05-25 14:57:54+00:00,16.499670006599867
2026-05-25 14:58:09+00:00,0.0
2026-05-25 14:58:24+00:00,0.0
2026-05-25 14:58:39+00:00,0.0
2026-05-25 14:58:54+00:00,0.0
2026-05-25 14:59:09+00:00,5.583552000000001
2026-05-25 14:59:24+00:00,13.536242375762422
2026-05-25 14:59:39+00:00,20.632024797520245
2026-05-25 14:59:54+00:00,28.77380528613805
2026-05-25 15:00:09+00:00,47.178112875484985
2026-05-25 15:00:24+00:00,70.57858842823144
2026-05-25 15:00:39+00:00,149.9570008599828
2026-05-25 15:00:54+00:00,193.4
2026-05-25 15:01:09+00:00,287.88
2026-05-25 15:01:24+00:00,332.08
2026-05-25 15:01:39+00:00,392.0764754114753
2026-05-25 15:01:54+00:00,398.52826491231576
2026-05-25 15:02:09+00:00,432.32488852452457
2026-05-25 15:02:24+00:00,465.7147999280101
2026-05-25 15:02:39+00:00,581.4767409303628
2026-05-25 15:02:54+00:00,618.4028958262504
2026-05-25 15:03:09+00:00,688.2262354752905
2026-05-25 15:03:24+00:00,695.8339166783336
2026-05-25 15:03:39+00:00,672.6334526690534
2026-05-25 15:03:54+00:00,628.64
2026-05-25 15:04:09+00:00,514.5102902058042
2026-05-25 15:04:24+00:00,452.58905178103566
2026-05-25 15:04:39+00:00,255.62511250225006
2026-05-25 15:04:54+00:00,167.6233524670494
2026-05-25 15:05:09+00:00,227.78455569111387
2026-05-25 15:05:24+00:00,339.8467969359388
2026-05-25 15:05:39+00:00,580.2483950320993
2026-05-25 15:05:54+00:00,637.4454978199128
2026-05-25 15:06:09+00:00,634.0453618144726
2026-05-25 15:06:24+00:00,553.5932155929356
2026-05-25 15:06:39+00:00,329.62
2026-05-25 15:06:54+00:00,216.28865154606183
2026-05-25 15:07:09+00:00,48.42
2026-05-25 15:07:24+00:00,37.75546934367876
2026-05-25 15:07:39+00:00,25.958442493450395
2026-05-25 15:07:54+00:00,34.57903108604495
2026-05-25 15:08:09+00:00,47.004700470047005
2026-05-25 15:08:24+00:00,47.001880075203005
2026-05-25 15:08:39+00:00,37.7
2026-05-25 15:08:54+00:00,28.3
2026-05-25 15:09:09+00:00,9.399812003759925
2026-05-25 15:09:24+00:00,0.0
2026-05-25 15:09:39+00:00,0.0
2026-05-25 15:09:54+00:00,0.0
2026-05-25 15:10:09+00:00,0.0
2026-05-25 15:10:24+00:00,3.1293959212517586
2026-05-25 15:10:39+00:00,17.53383333333333
2026-05-25 15:10:54+00:00,24.350612012240248
2026-05-25 15:11:09+00:00,34.26393866666667
2026-05-25 15:11:24+00:00,41.48082961659234
2026-05-25 15:11:39+00:00,89.3
2026-05-25 15:11:54+00:00,130.08
2026-05-25 15:12:09+00:00,235.11529769404612
2026-05-25 15:12:24+00:00,290.24
2026-05-25 15:12:39+00:00,338.3396996180229
2026-05-25 15:12:54+00:00,359.72
2026-05-25 15:13:09+00:00,409.01545907245566
2026-05-25 15:13:24+00:00,461.8707625847483
2026-05-25 15:13:39+00:00,570.6
2026-05-25 15:13:54+00:00,606.2278754424912
2026-05-25 15:14:09+00:00,681.4463710725786
2026-05-25 15:14:24+00:00,702.4940498809976
2026-05-25 15:14:39+00:00,722.08
2026-05-25 15:14:54+00:00,716.9456610867783
2026-05-25 15:15:09+00:00,634.3346266149355
2026-05-25 15:15:24+00:00,568.4772609095637
2026-05-25 15:15:39+00:00,399.66799335986724
2026-05-25 15:15:54+00:00,296.38
2026-05-25 15:16:09+00:00,133.34266685333708
2026-05-25 15:16:24+00:00,204.06408128162565
2026-05-25 15:16:39+00:00,424.81150376992457
2026-05-25 15:16:54+00:00,552.9557635389169
2026-05-25 15:17:09+00:00,660.3932078641574
2026-05-25 15:17:24+00:00,654.1800000000001
2026-05-25 15:17:39+00:00,500.78006240499246
2026-05-25 15:17:54+00:00,391.5653008962868
2026-05-25 15:18:09+00:00,156.30312606252127
2026-05-25 15:18:24+00:00,59.0
2026-05-25 15:18:39+00:00,40.251949610077986
2026-05-25 15:18:54+00:00,32.37352529494102
2026-05-25 15:19:09+00:00,40.524615666666676
2026-05-25 15:19:24+00:00,47.12
2026-05-25 15:19:39+00:00,47.1
2026-05-25 15:19:54+00:00,37.7
2026-05-25 15:20:09+00:00,18.839623207535848
2026-05-25 15:20:24+00:00,9.4
2026-05-25 15:20:39+00:00,0.0
2026-05-25 15:20:54+00:00,0.0
2026-05-25 15:21:09+00:00,0.0
2026-05-25 15:21:24+00:00,0.0
2026-05-25 15:21:39+00:00,10.82404018586295
2026-05-25 15:21:54+00:00,19.891340480428827
2026-05-25 15:22:09+00:00,26.301348080884857
2026-05-25 15:22:24+00:00,36.14144565782631
2026-05-25 15:22:39+00:00,62.08
2026-05-25 15:22:54+00:00,95.34
2026-05-25 15:23:09+00:00,192.3
2026-05-25 15:23:24+00:00,248.80497609952204
2026-05-25 15:23:39+00:00,360.72
2026-05-25 15:23:54+00:00,410.0482009640194
2026-05-25 15:24:09+00:00,494.84000000000003
2026-05-25 15:24:24+00:00,515.0503010060202
2026-05-25 15:24:39+00:00,567.5600000000001
2026-05-25 15:24:54+00:00,603.5600000000001
2026-05-25 15:25:09+00:00,677.3064538709226
2026-05-25 15:25:24+00:00,715.0343006860138
2026-05-25 15:25:39+00:00,771.3645727085458
2026-05-25 15:25:54+00:00,768.4553691073822
2026-05-25 15:26:09+00:00,636.3672726545469
2026-05-25 15:26:24+00:00,569.44
2026-05-25 15:26:39+00:00,432.20864417288345
2026-05-25 15:26:54+00:00,376.98
2026-05-25 15:27:09+00:00,203.70000000000002
2026-05-25 15:27:24+00:00,138.74554982199288
2026-05-25 15:27:39+00:00,311.3524540981639
2026-05-25 15:27:54+00:00,445.8510829783404
2026-05-25 15:28:09+00:00,687.3987560746356
2026-05-25 15:28:24+00:00,681.9272770910836
2026-05-25 15:28:39+00:00,641.225649025961
2026-05-25 15:28:54+00:00,530.6906138122763
2026-05-25 15:29:09+00:00,287.96575931518635
2026-05-25 15:29:24+00:00,149.8849654896469
2026-05-25 15:29:39+00:00,44.4226653599216
2026-05-25 15:29:54+00:00,36.481459258370336
2026-05-25 15:30:09+00:00,34.57861685532579
2026-05-25 15:30:24+00:00,42.979178
2026-05-25 15:30:39+00:00,47.04
2026-05-25 15:30:54+00:00,47.04094081881638
2026-05-25 15:31:09+00:00,28.240564811296228
2026-05-25 15:31:24+00:00,18.80037600752015
2026-05-25 15:31:39+00:00,0.0
2026-05-25 15:31:54+00:00,0.0
2026-05-25 15:32:09+00:00,0.0
2026-05-25 15:32:24+00:00,0.0
2026-05-25 15:32:39+00:00,4.742086666666666
2026-05-25 15:32:54+00:00,13.868471630567388
2026-05-25 15:33:09+00:00,24.121078911755102
2026-05-25 15:33:24+00:00,31.648971374478354
2026-05-25 15:33:39+00:00,47.660000000000004
2026-05-25 15:33:54+00:00,68.0
2026-05-25 15:34:09+00:00,152.1969560608788
2026-05-25 15:34:24+00:00,204.58
2026-05-25 15:34:39+00:00,320.03359932801345
2026-05-25 15:34:54+00:00,372.30233814028844
2026-05-25 15:35:09+00:00,463.27853114124565
2026-05-25 15:35:24+00:00,502.92023361868956
2026-05-25 15:35:39+00:00,573.66
2026-05-25 15:35:54+00:00,607.952159043181
2026-05-25 15:36:09+00:00,672.98
2026-05-25 15:36:24+00:00,705.9258814823703
2026-05-25 15:36:39+00:00,757.66
2026-05-25 15:36:54+00:00,774.5954919098382
2026-05-25 15:37:09+00:00,743.714874297486
2026-05-25 15:37:24+00:00,698.9139782795656
2026-05-25 15:37:39+00:00,571.42
2026-05-25 15:37:54+00:00,488.3897677953559
2026-05-25 15:38:09+00:00,278.81442371152576
2026-05-25 15:38:24+00:00,184.4
2026-05-25 15:38:39+00:00,230.34
2026-05-25 15:38:54+00:00,346.13307733845323
2026-05-25 15:39:09+00:00,618.24
2026-05-25 15:39:24+00:00,694.78
2026-05-25 15:39:39+00:00,699.0339806796136
2026-05-25 15:39:54+00:00,624.0649625985039
2026-05-25 15:40:09+00:00,386.7
2026-05-25 15:40:24+00:00,258.7
2026-05-25 15:40:39+00:00,53.84
2026-05-25 15:40:54+00:00,44.68089361787236
2026-05-25 15:41:09+00:00,29.380587611752237
2026-05-25 15:41:24+00:00,37.932769322053105
2026-05-25 15:41:39+00:00,47.02
2026-05-25 15:41:54+00:00,47.10188407536301
2026-05-25 15:42:09+00:00,37.08
2026-05-25 15:42:24+00:00,27.66221297703816
2026-05-25 15:42:39+00:00,8.780351214048562
2026-05-25 15:42:54+00:00,0.0
2026-05-25 15:43:09+00:00,0.0
2026-05-25 15:43:24+00:00,0.0
2026-05-25 15:43:39+00:00,0.0
2026-05-25 15:43:54+00:00,7.923871954878194
2026-05-25 15:44:09+00:00,23.17794189217118
2026-05-25 15:44:24+00:00,27.292790855817117
2026-05-25 15:44:39+00:00,40.359192816143675
2026-05-25 15:44:54+00:00,52.82211288451538
2026-05-25 15:45:09+00:00,119.52239044780896
2026-05-25 15:45:24+00:00,168.18672746909877
2026-05-25 15:45:39+00:00,263.06
2026-05-25 15:45:54+00:00,316.53366932661345
2026-05-25 15:46:09+00:00,407.80368785248595
2026-05-25 15:46:24+00:00,456.6091321826437
2026-05-25 15:46:39+00:00,536.552193131588
2026-05-25 15:46:54+00:00,572.3972397239725
2026-05-25 15:47:09+00:00,646.5587935276118
2026-05-25 15:47:24+00:00,675.140508430506
2026-05-25 15:47:39+00:00,740.4348086961741
2026-05-25 15:47:54+00:00,775.542043363469
2026-05-25 15:48:09+00:00,766.7260035602137
2026-05-25 15:48:24+00:00,734.2787422993839
2026-05-25 15:48:39+00:00,616.7646705868234
2026-05-25 15:48:54+00:00,546.4837186974958
2026-05-25 15:49:09+00:00,353.71414856594265
2026-05-25 15:49:24+00:00,245.1698067922717
2026-05-25 15:49:39+00:00,180.86361727234546
2026-05-25 15:49:54+00:00,261.4156849410965
2026-05-25 15:50:09+00:00,519.9407976319053
2026-05-25 15:50:24+00:00,646.3670726585468
2026-05-25 15:50:39+00:00,691.1929319581035
2026-05-25 15:50:54+00:00,684.881092865572
2026-05-25 15:51:09+00:00,456.47651812144966
2026-05-25 15:51:24+00:00,344.35377415096605
2026-05-25 15:51:39+00:00,73.98
2026-05-25 15:51:54+00:00,53.362134485379414
2026-05-25 15:52:09+00:00,36.9207384147683
2026-05-25 15:52:24+00:00,33.40133605344214
2026-05-25 15:52:39+00:00,46.373548804309415
2026-05-25 15:52:54+00:00,46.975971830422345
2026-05-25 15:53:09+00:00,42.77454334473721
2026-05-25 15:53:24+00:00,33.4
2026-05-25 15:53:39+00:00,14.59532949456174
2026-05-25 15:53:54+00:00,5.1985444075658815
2026-05-25 15:54:09+00:00,0.0
2026-05-25 15:54:24+00:00,0.0
2026-05-25 15:54:39+00:00,0.0
2026-05-25 15:54:54+00:00,2.9364634805049312
2026-05-25 15:55:09+00:00,18.535572845827666
2026-05-25 15:55:24+00:00,25.937625010000797
2026-05-25 15:55:39+00:00,35.82798244035119
2026-05-25 15:55:54+00:00,44.24442444244425
2026-05-25 15:56:09+00:00,94.30565833950038
2026-05-25 15:56:24+00:00,140.29122329786384
2026-05-25 15:56:39+00:00,247.76495529910605
2026-05-25 15:56:54+00:00,305.19389612207755
2026-05-25 15:57:09+00:00,409.3681873637473
2026-05-25 15:57:24+00:00,454.90909818196366
2026-05-25 15:57:39+00:00,530.2824225938075
2026-05-25 15:57:54+00:00,565.8026321052841
2026-05-25 15:58:09+00:00,628.1125622512451
2026-05-25 15:58:24+00:00,659.26
2026-05-25 15:58:39+00:00,717.62
2026-05-25 15:58:54+00:00,758.57517150343
2026-05-25 15:59:09+00:00,765.870634825393
2026-05-25 15:59:24+00:00,734.84
2026-05-25 15:59:39+00:00,641.2871742565148
2026-05-25 15:59:54+00:00,578.8000000000001
2026-05-25 16:00:09+00:00,417.20834416688336
2026-05-25 16:00:24+00:00,305.9261185223705
2026-05-25 16:00:39+00:00,136.3
2026-05-25 16:00:54+00:00,192.92385847716955
2026-05-25 16:01:09+00:00,352.5129497410052
2026-05-25 16:01:24+00:00,449.9099819963992
2026-05-25 16:01:39+00:00,529.5447271563451
2026-05-25 16:01:54+00:00,556.9913982796559
2026-05-25 16:02:09+00:00,467.3971726220232
2026-05-25 16:02:24+00:00,381.2684955610653
2026-05-25 16:02:39+00:00,160.97062470314725
2026-05-25 16:02:54+00:00,54.136751794892305
2026-05-25 16:03:09+00:00,35.660000000000004
2026-05-25 16:03:24+00:00,27.41945161096778
2026-05-25 16:03:39+00:00,41.335627045874254
2026-05-25 16:03:54+00:00,47.0
2026-05-25 16:04:09+00:00,47.00094001880038
2026-05-25 16:04:24+00:00,37.6007520150403
2026-05-25 16:04:39+00:00,18.79962400751985
2026-05-25 16:04:54+00:00,9.400188003760075
2026-05-25 16:05:09+00:00,0.0
2026-05-25 16:05:24+00:00,0.0
2026-05-25 16:05:39+00:00,0.0
2026-05-25 16:05:54+00:00,0.0
2026-05-25 16:06:09+00:00,14.86557666666667
2026-05-25 16:06:24+00:00,24.96117422348447
2026-05-25 16:06:39+00:00,31.272024000000002
2026-05-25 16:06:54+00:00,40.180803616072325
2026-05-25 16:07:09+00:00,75.9584808303834
2026-05-25 16:07:24+00:00,117.94235884717695
2026-05-25 16:07:39+00:00,221.75556488870222
2026-05-25 16:07:54+00:00,280.08560171203425
2026-05-25 16:08:09+00:00,364.8054077836887
2026-05-25 16:08:24+00:00,405.5762230489219
2026-05-25 16:08:39+00:00,483.3496669933399
2026-05-25 16:08:54+00:00,517.1503430068601
2026-05-25 16:09:09+00:00,604.5879082418352
2026-05-25 16:09:24+00:00,638.44
2026-05-25 16:09:39+00:00,707.36
2026-05-25 16:09:54+00:00,726.5490619624785
2026-05-25 16:10:09+00:00,764.6152923058462
2026-05-25 16:10:24+00:00,754.2150843016863
2026-05-25 16:10:39+00:00,682.32
2026-05-25 16:10:54+00:00,613.2
2026-05-25 16:11:09+00:00,463.92
2026-05-25 16:11:24+00:00,360.1527969440611
2026-05-25 16:11:39+00:00,162.28
2026-05-25 16:11:54+00:00,151.26
2026-05-25 16:12:09+00:00,324.5994759685582
2026-05-25 16:12:24+00:00,452.88905778115566
2026-05-25 16:12:39+00:00,655.5531110622213
2026-05-25 16:12:54+00:00,680.84
2026-05-25 16:13:09+00:00,601.8440737629505
2026-05-25 16:13:24+00:00,481.6288977338641
2026-05-25 16:13:39+00:00,231.96463929278588
2026-05-25 16:13:54+00:00,80.59289486317812
2026-05-25 16:14:09+00:00,44.480000000000004
2026-05-25 16:14:24+00:00,36.14072281445629
2026-05-25 16:14:39+00:00,37.151562
2026-05-25 16:14:54+00:00,46.98093961879238
2026-05-25 16:15:09+00:00,47.04
2026-05-25 16:15:24+00:00,44.08088161763236
2026-05-25 16:15:39+00:00,25.280505610112208
2026-05-25 16:15:54+00:00,15.94
2026-05-25 16:16:09+00:00,0.0
2026-05-25 16:16:24+00:00,0.0
2026-05-25 16:16:39+00:00,0.0
2026-05-25 16:16:54+00:00,0.0
2026-05-25 16:17:09+00:00,10.425365999999999
2026-05-25 16:17:24+00:00,20.167460015866986
2026-05-25 16:17:39+00:00,27.245672999999996
2026-05-25 16:17:54+00:00,37.24074481489631
2026-05-25 16:18:09+00:00,61.160000000000004
2026-05-25 16:18:24+00:00,91.32182643652875
2026-05-25 16:18:39+00:00,186.8
2026-05-25 16:18:54+00:00,243.46
2026-05-25 16:19:09+00:00,353.68
2026-05-25 16:19:24+00:00,405.9481189623793
2026-05-25 16:19:39+00:00,490.32
2026-05-25 16:19:54+00:00,524.4
2026-05-25 16:20:09+00:00,596.3080738385232
2026-05-25 16:20:24+00:00,633.28
2026-05-25 16:20:39+00:00,700.1800000000001
2026-05-25 16:20:54+00:00,731.1092443697747
2026-05-25 16:21:09+00:00,771.9554391087822
2026-05-25 16:21:24+00:00,774.5154903098062
2026-05-25 16:21:39+00:00,714.4057118857622
2026-05-25 16:21:54+00:00,654.76
2026-05-25 16:22:09+00:00,515.6903138062762
2026-05-25 16:22:24+00:00,422.1653299197952
2026-05-25 16:22:39+00:00,209.92000000000002
2026-05-25 16:22:54+00:00,137.90551622064882
2026-05-25 16:23:09+00:00,317.16
2026-05-25 16:23:24+00:00,442.4465467928076
2026-05-25 16:23:39+00:00,696.5139302786056
2026-05-25 16:23:54+00:00,704.1363309064725
2026-05-25 16:24:09+00:00,662.3932478649574
2026-05-25 16:24:24+00:00,535.8814352574103
2026-05-25 16:24:39+00:00,292.69414611707765
2026-05-25 16:24:54+00:00,168.54337086741737
2026-05-25 16:25:09+00:00,50.74101482029641
2026-05-25 16:25:24+00:00,42.261690467618706
2026-05-25 16:25:39+00:00,36.5
2026-05-25 16:25:54+00:00,44.82951118044722
2026-05-25 16:26:09+00:00,47.1
2026-05-25 16:26:24+00:00,47.10094201884038
2026-05-25 16:26:39+00:00,28.29943401131977
2026-05-25 16:26:54+00:00,18.880377607552152
2026-05-25 16:27:09+00:00,0.0
2026-05-25 16:27:24+00:00,0.0
2026-05-25 16:27:39+00:00,0.0
2026-05-25 16:27:54+00:00,0.0
